Date,Commodity,Price,Unit,File_Source
2020-07,Mullet Fish,65.71,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Nesto Chese,9.74,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Normal Wheat,7.05,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Old Roumi Chese,106.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Onion,5.79,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Packed Honey,20.76,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Packed Sugar,14.01,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Packed White Rice,17.33,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Potato,8.64,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Shep meat with bones,142.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Shilian Watermelon,11.23,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Smal size Squash,5.78,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Small size Banana,14.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Stored Full Crиme White Cheese,58.54,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Strawbrry,8.65,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Sun Flower Oil,23.38,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Tilapia Fish,32.87,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Tomato,6.84,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Bufalo buter,106.34,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Halva,40.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Imported Catle’s Buter,109.64,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Molases,12.26,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Pasta,8.21,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Rice,9.88,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Tahina,47.86,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Unpacked Wheat Flour,7.67,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Yellow Currot without leaps,7.39,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-07,Young age bufalo with bones,145.34,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 7 - 2020.pdf
2020-08,Apricot Jam,11.09,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Black Pepper Grain,89.88,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Broad Beans,31.79,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Buffalo Butter,98.65,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Cantaloupe,7.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Catefish,18.63,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Citrus,15.53,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Corindar,24.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Corn Oil,28.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Coton Sed Oil,20.65,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Crushed Beans,21.9,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Crushed Lentil,18.55,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Cumin,79.89,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Domestic Chicken,39.58,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Domestic Duck,47.69,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Domestic frozen slaughtered white chicken,46.88,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Dry Beans,29.31,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Eggplant,5.7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Farm Cheese,27.39,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Farm Chicken,26.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Fig,14.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Fresh Milk,14.51,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Frozen Macaroni fish,25.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Frozen Macrill fish,43.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Garlic,23.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Green Papper,5.01,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Gren Beans,16.96,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Imported frozen bufalo meat,77.98,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Lentil,24.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Medium size Cabag,9.83,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Medium size Cucumber,8.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Medium size Pidgeon,58.21,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Medium size farm Egg,1.55,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Mullet Fish,65.79,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Nesto Chese,9.74,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Normal Wheat,7.08,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Old Roumi Chese,106.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Onion,5.34,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Packed Honey,20.92,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Packed Sugar,13.98,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Packed White Rice,17.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Potato,8.77,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Shep meat with bones,141.04,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Shilian Watermelon,10.13,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Smal size Squash,5.63,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Small size Banana,15.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Stored Full Crиme White Cheese,58.76,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Sun Flower Oil,23.38,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Tilapia Fish,31.79,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Tomato,6.74,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Bufalo buter,106.41,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Halva,40.1,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Imported Catle’s Buter,110.75,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Molases,12.22,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Pasta,8.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Rice,9.77,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Tahina,47.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Unpacked Wheat Flour,7.67,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Yellow Currot without leaps,7.89,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-08,Young age bufalo with bones,143.58,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 8 - 2020.pdf
2020-09,Apricot Jam,11.02,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Black Pepper Grain,89.36,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Broad Beans,31.71,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Buffalo Butter,98.46,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Catefish,18.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Citrus,10.58,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Corindar,24.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Corn Oil,28.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Coton Sed Oil,20.64,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Crushed Beans,21.96,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Crushed Lentil,18.51,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Cumin,80.24,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Domestic Chicken,38.21,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Domestic Duck,47.76,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Domestic frozen slaughtered white chicken,46.38,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Dry Beans,29.37,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Eggplant,5.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Farm Cheese,27.49,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Farm Chicken,25.14,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Fig,13.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Fresh Milk,14.51,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Frozen Macaroni fish,25.71,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Frozen Macrill fish,43.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Garlic,26.47,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Green Papper,5.76,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Gren Beans,17.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Guava,12.25,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Imported frozen bufalo meat,77.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Lentil,24.79,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Medium size Cabag,9.53,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Medium size Cucumber,8.98,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Medium size Pidgeon,57.69,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Medium size farm Egg,1.54,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Mullet Fish,65.73,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Nesto Chese,9.74,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Normal Wheat,7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Old Roumi Chese,106.7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Onion,5.49,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Packed Honey,20.94,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Packed Sugar,13.97,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Packed White Rice,16.99,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Potato,8.8,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Shep meat with bones,141.09,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Smal size Squash,7.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Small size Banana,14.86,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Stored Full Crиme White Cheese,58.94,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Sun Flower Oil,23.54,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Tilapia Fish,31.28,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Tomato,6.22,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Bufalo buter,106.94,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Halva,39.8,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Imported Catle’s Buter,111.23,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Molases,12.18,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Pasta,8.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Rice,9.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Tahina,47.91,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Unpacked Wheat Flour,7.67,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Yellow Currot without leaps,8.36,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Young age bufalo with bones,143.71,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-09,Zagloul Dates,10.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 9 - 2020.pdf
2020-10,(net meat)Midle age bufalo & catle,134.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Apricot Jam,11.05,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Black Pepper Grain,87.97,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Broad Beans,31.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Buffalo Butter,98.18,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Catefish,18.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Citrus,8.81,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
2020-10,Corindar,24.12,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 10 - 2020.pdf
